,student_id,avg_time,taken_quiz,exam_quiz,hub_quiz,purchased
14212,288104,11.7,1,0,0,0
14213,288106,1.7,0,0,0,0
14214,288109,19.75,1,0,0,0
14215,288110,0.8500000000000001,0,1,0,0
14216,288113,11.200000000000001,0,1,0,0
14217,288115,43.4,0,0,0,0
14218,288117,2.25,1,0,0,0
14219,288118,0.4,0,0,0,0
14220,288119,0.3,0,0,0,0
14221,288120,0.1,0,0,0,0
14222,288121,6.7,0,0,0,0
14223,288122,15.350000000000001,1,0,0,1
14224,288125,0.4,1,0,0,0
14225,288131,0.7,0,1,0,0
14226,288136,20.549999999999997,1,0,0,0
14227,288140,5.510000000000001,1,0,0,1
14228,288142,24.01666666666667,1,1,0,1
14229,288143,2.2,0,0,0,0
14230,288147,1.1,1,1,0,0
14231,288148,14.5,1,0,0,0
14232,288149,1.9333333333333336,1,0,0,0
14233,288150,0.9,0,0,0,0
14234,288155,1.5,0,0,0,0
14235,288156,1.5999999999999999,1,0,0,0
14236,288157,27.0,1,0,0,0
14237,288160,7.6,1,0,0,0
14238,288162,5.0,1,0,0,0
14239,288164,8.0,0,0,0,0
14240,288170,5.0,0,0,0,0
14241,288171,0.9,0,0,0,0
14242,288172,27.1,1,0,0,0
14243,288179,0.2,0,0,0,0
14244,288180,10.75,1,0,0,0
14245,288181,1.8,0,0,0,0
14246,288183,29.6,1,0,0,0
14247,288185,4.6000000000000005,0,0,0,0
14248,288187,5.3,0,0,0,0
14249,288188,3.6,0,0,0,0
14250,288189,2.2,0,0,0,0
14251,288190,0.6,0,0,0,0
14252,288191,0.4,1,0,0,0
14253,288192,12.2,1,0,0,0
14254,288193,0.1,0,0,0,0
14255,288194,1.1,0,0,0,0
14256,288196,7.8,1,0,0,0
14257,288197,8.8,0,0,0,0
14258,288198,2.1,0,0,0,0
14259,288199,0.6,0,0,0,0
14260,288205,0.4,0,0,0,0
14261,288207,0.2,0,0,0,0
14262,288227,24.0,1,0,0,0
14263,288230,0.95,0,0,0,0
14264,288234,6.766666666666667,1,0,0,0
14265,288235,6.6,1,0,0,0
14266,288236,17.15,1,1,0,0
14267,288238,18.3,1,0,0,0
14268,288242,0.8,0,0,0,0
14269,288252,3.45,0,0,0,0
14270,288260,0.4,0,0,0,0
14271,288264,2.1,0,0,0,0
14272,288269,27.52499999999999,1,1,0,1
14273,288271,2.6,0,0,0,0
14274,288277,0.1,0,0,0,0
14275,288279,0.2,0,0,0,0
14276,288283,3.4,0,0,0,0
14277,288284,38.037499999999994,1,1,0,1
14278,288289,0.2,0,0,0,0
14279,288290,0.6,0,0,0,0
14280,288291,4.557142857142857,1,0,0,0
14281,288294,1.0,0,0,0,0
14282,288301,0.5,0,0,0,0
14283,288307,0.3,0,0,0,0
14284,288308,4.5,0,0,0,0
14285,288310,0.1,0,0,0,0
14286,288313,0.3,0,0,0,0
14287,288315,48.086206896551715,1,1,1,1
14288,288319,7.7,0,0,0,0
14289,288323,29.6,1,0,0,0
14290,288324,15.1,1,0,0,0
14291,288327,0.1,0,0,0,0
14292,288328,7.4,0,0,0,0
14293,288331,0.5,0,0,0,0
14294,288333,44.4,1,0,0,0
14295,288334,1.4,1,0,0,0
14296,288335,5.1,0,0,0,0
14297,288337,12.199999999999998,0,1,0,0
14298,288340,0.3,0,0,0,0
14299,288345,62.93783783783785,1,1,0,1
14300,288346,2.7,1,0,0,0
14301,288347,0.4,0,0,0,0
14302,288348,0.3,0,0,0,0
14303,288351,3.6,1,0,0,0
14304,288356,9.8,1,0,0,0
14305,288358,0.1,0,0,0,0
14306,288363,7.15,1,0,0,0
14307,288364,0.6,0,0,0,0
14308,288369,15.2,0,0,0,0
14309,288372,6.8,1,0,0,0
14310,288374,1.3,0,0,0,0
14311,288376,30.7,0,1,0,0
14312,288377,15.4,1,0,0,0
14313,288378,0.75,0,0,1,0
14314,288381,1.3,0,0,0,0
14315,288382,3.7,0,0,0,0
14316,288385,44.4,1,1,0,0
14317,288387,0.1,0,0,0,0
14318,288389,3.4,0,0,0,0
14319,288392,12.258333333333333,1,1,0,1
14320,288393,25.5,1,0,0,0
14321,288399,0.8500000000000001,0,0,0,0
14322,288401,6.1,0,0,0,0
14323,288404,10.0,0,0,0,0
14324,288406,0.6,0,0,0,0
14325,288407,19.3,0,0,0,0
14326,288408,3.3,0,0,0,0
14327,288409,0.1,0,0,0,0
14328,288410,6.1000000000000005,0,0,0,0
14329,288411,0.2,0,0,0,0
14330,288413,0.8,0,0,0,0
14331,288416,6.9,0,0,0,0
14332,288417,1.0999999999999999,0,0,0,0
14333,288419,0.6,0,0,0,0
14334,288421,0.4,0,0,0,0
14335,288425,0.3,0,0,0,0
14336,288426,54.0,0,1,0,0
14337,288428,4.5,0,0,0,0
14338,288430,16.933333333333334,0,0,0,1
14339,288434,5.74,1,0,0,0
14340,288435,28.4,1,0,0,0
14341,288442,1.3,0,0,0,1
14342,288444,6.699999999999999,1,0,0,0
14343,288445,18.75,1,1,0,0
14344,288447,1.3,0,0,0,0
14345,288448,15.774999999999999,1,1,0,0
14346,288449,0.8,0,0,0,0
14347,288451,0.2,0,0,0,0
14348,288453,6.2,1,0,0,0
14349,288455,1.2,0,0,0,0
14350,288456,3.3,1,1,0,0
14351,288459,0.1,0,0,0,0
14352,288460,3.2,0,0,0,0
14353,288461,6.4,0,0,0,0
14354,288462,17.8,1,0,0,0
14355,288466,16.1,1,0,0,0
14356,288468,11.3,1,0,0,0
14357,288469,9.9,1,0,0,0
14358,288474,6.833333333333333,1,1,0,0
14359,288477,1.4,0,0,0,0
14360,288481,0.1,0,0,0,0
14361,288482,1.8,0,0,0,0
14362,288484,28.977777777777778,1,1,0,1
14363,288486,11.266666666666666,1,0,0,0
14364,288487,21.529999999999998,1,1,0,1
14365,288490,13.885714285714283,1,1,0,0
14366,288492,0.2,0,0,0,0
14367,288495,5.3,0,0,0,0
14368,288497,4.6,0,0,0,0
14369,288498,23.566666666666666,1,0,0,0
14370,288500,1.6,0,0,0,0
14371,288501,1.5,0,0,0,0
14372,288505,69.5,1,1,0,1
14373,288508,1.45,0,0,0,0
14374,288510,5.7,0,0,0,0
14375,288514,26.75,1,0,0,0
14376,288515,0.1,0,0,0,0
14377,288517,5.9,0,0,0,0
14378,288521,3.9,0,0,0,0
14379,288523,3.7,0,0,0,0
14380,288524,7.3999999999999995,0,0,0,0
14381,288526,2.9,0,0,0,0
14382,288527,10.2,1,0,0,0
14383,288530,6.5,1,0,0,0
14384,288531,0.2,0,0,0,0
14385,288533,21.8,1,0,0,1
14386,288534,0.7,0,0,0,0
14387,288541,20.35,1,0,0,0
14388,288542,2.6500000000000004,0,0,0,0
14389,288550,19.6,1,0,0,0
14390,288551,13.399999999999999,1,0,0,0
14391,288554,1.4,0,0,0,0
14392,288556,0.1,0,0,0,0
14393,288559,6.8,0,0,0,0
14394,288560,1.9,0,0,0,0
14395,288561,17.8,1,0,0,0
14396,288563,0.2,1,1,0,0
14397,288565,0.2,0,0,0,0
14398,288566,0.5,0,0,0,0
14399,288570,41.1,1,1,0,0
14400,288572,7.066666666666667,1,0,0,0
14401,288574,0.9,0,0,0,0
14402,288579,83.19999999999999,1,1,0,1
14403,288581,0.6,0,0,0,0
14404,288583,1.4,0,0,0,0
14405,288586,2.0,0,0,0,0
14406,288587,0.7,1,0,0,0
14407,288589,9.9,1,0,0,0
14408,288590,2.6,0,0,0,0
14409,288594,3.0333333333333337,0,0,0,0
14410,288597,23.53333333333333,1,1,0,0
14411,288598,18.1,1,0,0,0
14412,288602,4.15,0,0,0,0
14413,288609,26.549999999999997,1,1,0,0
14414,288613,17.533333333333335,1,1,0,0
14415,288614,5.15,0,0,0,0
14416,288615,13.6,0,0,0,0
14417,288616,55.9,1,0,0,0
14418,288622,19.6,0,1,0,0
14419,288623,14.549999999999999,0,0,0,0
14420,288625,0.1,0,0,0,0
14421,288628,0.2,0,0,0,0
14422,288632,12.15,1,0,0,0
14423,288636,4.9,0,0,0,0
14424,288637,20.42,1,1,0,1
14425,288638,6.7,1,0,0,0
14426,288639,8.5,1,0,0,0
14427,288641,0.1,0,0,0,0
14428,288644,0.3,0,0,0,0
14429,288645,30.0,1,1,0,0
14430,288647,0.4,1,0,0,0
14431,288649,21.4,1,0,0,0
14432,288650,2.4,0,0,0,0
14433,288652,20.3,0,0,0,0
14434,288653,6.6,0,0,0,0
14435,288654,10.9,0,0,0,0
14436,288659,32.25,1,1,0,1
14437,288660,14.200000000000001,1,1,0,0
14438,288662,5.1,0,0,0,0
14439,288663,31.549999999999997,1,1,0,0
14440,288665,15.65,1,1,0,1
14441,288668,0.9,0,0,0,0
14442,288673,1.0,1,0,0,0
14443,288674,3.7,0,0,0,0
14444,288675,3.2,0,0,0,0
14445,288677,36.2,0,0,0,0
14446,288681,77.7,1,0,0,0
14447,288682,3.0,0,0,0,0
14448,288685,0.2,0,0,0,0
14449,288687,9.3,0,0,0,0
14450,288689,0.6,0,0,0,0
14451,288690,17.424999999999997,1,1,0,1
14452,288691,31.294117647058815,1,1,0,1
14453,288694,0.4,0,0,0,0
14454,288696,5.1,0,0,0,0
14455,288697,0.1,0,0,0,0
14456,288698,42.5,1,1,0,0
14457,288699,16.1,1,0,0,0
14458,288702,66.66,1,1,0,0
14459,288706,0.1,0,0,0,0
14460,288708,5.949999999999999,1,0,0,0
14461,288711,24.75,1,0,0,0
14462,288714,4.5,0,0,0,0
14463,288716,22.900000000000002,1,0,0,0
14464,288717,1.1,0,0,0,0
14465,288719,74.1,1,1,0,1
14466,288721,0.2,0,0,0,0
14467,288722,0.1,0,0,0,0
14468,288723,15.0,1,0,0,0
14469,288725,12.98,1,1,0,0
14470,288730,11.4,1,0,0,0
14471,288733,3.7,0,0,0,0
14472,288736,8.9,0,0,0,0
14473,288742,2.2,0,0,0,0
14474,288743,0.3,0,0,0,0
14475,288744,0.9,0,0,0,0
14476,288746,32.35,1,0,0,0
14477,288747,0.5,0,0,0,0
14478,288749,8.3,0,0,0,0
14479,288751,28.7,1,0,0,0
14480,288753,153.89999999999998,1,1,0,0
14481,288755,3.0,0,0,0,0
14482,288756,13.4,0,0,0,0
14483,288757,34.1,1,0,0,0
14484,288761,1.4,0,0,0,0
14485,288762,3.175,0,0,0,0
14486,288767,7.7,0,0,0,0
14487,288768,4.3,0,0,0,0
14488,288770,0.6,0,0,0,0
14489,288771,16.26666666666667,1,1,0,0
14490,288773,24.633333333333336,1,1,0,1
14491,288774,15.35,1,0,0,0
14492,288780,7.2,0,0,0,0
14493,288782,21.359999999999996,1,1,0,1
14494,288785,0.4,0,0,0,0
14495,288788,0.5,0,0,0,0
14496,288789,0.2,0,0,0,0
14497,288791,35.040000000000006,1,1,0,1
14498,288793,28.447619047619046,1,1,0,1
14499,288797,26.5,0,0,0,0
14500,288798,10.5,1,0,0,0
14501,288802,6.5,0,0,0,0
14502,288808,31.266666666666666,1,0,0,1
14503,288809,25.85714285714286,1,1,0,1
14504,288810,0.2,0,0,0,0
14505,288811,11.45,1,0,0,0
14506,288812,4.9,0,0,0,0
14507,288813,1.2,0,0,0,0
14508,288814,3.9,1,0,0,0
14509,288820,0.7,0,0,0,0
14510,288822,4.3,0,0,0,0
14511,288824,1.4,0,0,0,0
14512,288827,12.266666666666667,0,1,0,0
14513,288830,0.1,0,0,0,0
14514,288837,23.4,0,0,0,0
14515,288838,1.1,0,0,0,0
14516,288839,5.6499999999999995,1,0,0,1
14517,288846,29.3,1,0,0,0
14518,288847,0.8,0,0,0,0
14519,288849,0.2,0,0,0,0
14520,288851,0.2,0,0,0,0
14521,288852,6.2,0,0,0,0
14522,288853,28.2,1,0,0,1
14523,288854,0.1,0,0,0,0
14524,288855,0.1,0,0,0,0
14525,288862,0.4,0,0,0,0
14526,288865,12.4,1,1,0,0
14527,288866,1.4,0,0,0,0
14528,288869,1.4,0,0,0,0
14529,288870,1.1,1,0,0,0
14530,288874,0.9,0,0,0,0
14531,288875,2.15,0,0,0,0
14532,288877,47.900000000000006,1,1,0,0
14533,288878,1.75,0,0,0,0
14534,288882,13.95,1,0,0,0
14535,288884,53.08636363636362,1,1,0,1
14536,288885,4.7,0,0,0,0
14537,288888,1.0,0,0,0,0
14538,288893,1.2,0,0,0,0
14539,288895,15.671428571428569,0,1,0,0
14540,288898,10.966666666666667,1,0,0,1
14541,288899,5.1,0,0,0,0
14542,288903,20.55,1,1,0,0
14543,288906,20.650000000000002,1,1,0,0
14544,288909,14.733333333333334,0,1,1,1
14545,288910,0.1,0,0,0,0
14546,288915,2.4,0,0,0,0
14547,288920,70.9,1,1,0,0
14548,288921,34.45,0,0,0,0
14549,288922,33.5,0,1,0,0
14550,288923,35.93684210526315,1,1,0,1
14551,288926,69.325,1,1,0,1
14552,288927,11.8,0,0,0,0
14553,288929,53.7,1,1,0,0
14554,288938,43.1,1,0,0,0
14555,288939,4.9,0,0,0,0
14556,288940,1.0,0,0,0,0
14557,288941,41.5,0,0,0,0
14558,288948,35.0,1,1,0,0
14559,288953,10.200000000000001,1,0,0,0
14560,288955,0.35,0,0,0,0
14561,288957,3.0,0,0,0,0
14562,288959,1.5,0,0,0,0
14563,288961,54.9,1,1,0,0
14564,288964,1.6500000000000001,0,0,0,0
14565,288968,4.4,0,0,0,0
14566,288969,10.700000000000001,1,0,0,0
14567,288972,0.3,0,0,0,0
14568,288989,24.35,1,0,0,0
14569,288992,22.6,0,0,0,0
14570,288994,17.1,0,0,0,0
14571,288996,3.15,0,0,0,0
14572,288997,0.1,0,0,0,0
14573,289002,4.3,0,0,0,0
14574,289003,6.033333333333334,0,0,0,0
14575,289006,12.899999999999999,1,0,0,0
14576,289007,22.5,1,0,0,0
14577,289008,1.0,0,1,0,0
14578,289009,1.0,0,0,0,0
14579,289010,4.3,0,0,0,0
14580,289011,2.216666666666667,1,0,0,0
14581,289014,8.3,0,0,0,0
14582,289015,0.4,0,0,0,0
14583,289017,1.2,0,0,0,0
14584,289019,19.407142857142862,1,1,0,1
14585,289024,39.66666666666666,1,1,0,1
14586,289025,40.0,1,0,0,0
14587,289031,18.2,0,0,0,0
14588,289036,48.64285714285713,0,1,0,0
14589,289037,13.62857142857143,1,0,0,0
14590,289039,15.1,1,0,0,0
14591,289040,20.55,1,0,0,0
14592,289041,10.4,1,0,0,0
14593,289043,4.633333333333334,1,0,0,0
14594,289044,0.5,0,0,0,0
14595,289045,2.9714285714285715,0,0,0,0
14596,289047,38.216216216216196,1,1,1,1
14597,289048,36.441666666666656,1,1,1,1
14598,289049,0.1,1,0,0,1
14599,289050,9.4,1,0,0,0
14600,289052,1.1,0,0,0,0
14601,289054,3.5,0,0,0,0
14602,289055,30.900000000000002,1,1,0,0
14603,289057,28.9,1,0,0,0
14604,289059,14.5,0,0,0,0
14605,289060,0.2,0,0,0,0
14606,289064,1.7,0,0,0,0
14607,289066,26.766666666666662,1,0,0,1
14608,289068,7.4,0,0,0,0
14609,289069,25.600000000000005,1,0,0,0
14610,289072,0.3,1,1,0,0
14611,289073,12.5,0,0,0,0
14612,289078,10.1,1,0,0,0
14613,289083,15.3,1,0,0,0
14614,289089,0.8,0,0,0,0
14615,289091,2.6,1,0,0,0
14616,289094,62.56666666666667,1,0,0,0
14617,289096,22.55,1,1,0,1
14618,289102,0.15000000000000002,0,0,0,0
14619,289103,17.5,1,0,0,0
14620,289105,0.7,0,0,0,0
14621,289111,10.7,1,0,0,0
14622,289113,16.4,1,0,0,0
14623,289118,35.56666666666667,1,1,0,0
14624,289122,0.1,0,0,0,0
14625,289127,0.1,0,0,0,0
14626,289131,12.149999999999999,1,0,0,0
14627,289140,32.3,0,0,0,0
14628,289141,9.4,0,0,0,0
14629,289142,0.3,0,0,0,0
14630,289143,71.1,1,0,0,0
14631,289144,0.1,0,0,0,0
14632,289145,0.3,0,0,0,0
14633,289147,8.7,1,0,0,0
14634,289149,4.2,0,0,0,0
14635,289152,11.9,1,0,0,0
14636,289153,20.0,1,0,0,0
14637,289155,49.3,1,0,0,0
14638,289157,4.1,0,0,0,0
14639,289158,6.6,0,0,0,0
14640,289161,0.1,0,0,0,0
14641,289162,22.5,1,1,0,0
14642,289166,25.099999999999998,1,0,0,0
14643,289169,3.5,1,0,0,0
14644,289173,0.8,0,0,0,0
14645,289174,29.8,0,1,0,0
14646,289177,80.16999999999999,1,1,0,1
14647,289179,0.1,0,0,0,0
14648,289180,16.866666666666667,1,0,0,0
14649,289181,3.4,0,0,0,0
14650,289182,0.2,0,0,0,0
14651,289183,1.5,0,0,0,0
14652,289185,20.4,1,0,0,0
14653,289187,0.6,0,0,0,0
14654,289190,1.0,0,0,0,0
14655,289191,1.9,0,0,0,0
14656,289194,9.342857142857143,1,0,0,0
14657,289196,6.6,0,0,0,0
14658,289199,33.5,1,0,0,0
14659,289200,45.699999999999996,1,0,0,0
14660,289201,7.4,1,0,0,0
14661,289202,0.1,0,0,0,0
14662,289203,1.6,0,0,0,0
14663,289204,3.5,0,0,0,0
14664,289206,0.5,0,0,0,0
14665,289210,28.355555555555554,1,1,0,1
14666,289212,6.3,0,0,0,0
14667,289213,0.4,0,0,0,0
14668,289214,5.3,0,0,0,0
14669,289218,13.049999999999999,1,0,0,0
14670,289221,0.5,0,0,0,0
14671,289223,4.7,1,0,0,0
14672,289226,23.6,1,0,0,0
14673,289228,2.6,0,0,0,0
14674,289230,6.6,1,0,0,0
14675,289232,31.75,0,1,0,1
14676,289233,9.4,1,0,0,0
14677,289234,6.1,1,0,0,0
14678,289235,15.75,1,0,0,0
14679,289236,2.2,0,0,0,0
14680,289238,2.0,0,0,0,0
14681,289242,6.4,1,0,0,0
14682,289243,0.9,0,0,0,0
14683,289244,50.23684210526315,1,1,0,1
14684,289246,4.0,0,0,0,0
14685,289248,3.575,1,0,0,0
14686,289251,1.6,0,0,0,0
14687,289255,22.9,1,1,0,0
14688,289256,2.3,0,0,0,0
14689,289260,50.480000000000004,1,1,0,1
14690,289261,0.1,0,0,0,0
14691,289263,33.4125,1,0,0,1
14692,289264,0.4,0,0,0,0
14693,289266,0.9,0,0,0,0
14694,289267,2.0,0,0,0,0
14695,289270,51.254285714285714,1,1,0,1
14696,289272,18.13333333333333,0,1,0,0
14697,289276,2.4,0,0,0,0
14698,289279,2.3,0,0,0,0
14699,289285,19.049999999999997,1,0,0,0
14700,289286,3.2,0,0,0,0
14701,289287,22.5,1,1,0,0
14702,289289,40.0,1,1,0,0
14703,289291,0.7,0,0,0,0
14704,289297,31.1,1,0,0,0
14705,289299,11.45,0,0,0,0
14706,289303,1.4,0,0,0,0
14707,289307,14.1,0,0,0,0
14708,289310,1.5,0,0,0,0
14709,289311,18.0,1,0,0,0
14710,289312,1.3,0,0,0,0
14711,289313,2.6,0,0,0,0
14712,289315,9.5,0,0,0,0
14713,289317,30.2,1,1,0,0
14714,289318,0.8,0,0,0,0
14715,289319,37.75,1,1,0,0
14716,289320,35.4,1,0,0,0
14717,289321,36.4,1,1,0,0
14718,289323,13.4,0,0,0,0
14719,289325,1.7,0,0,0,0
14720,289328,0.2,1,0,0,0
14721,289329,13.733333333333334,1,1,0,1
14722,289330,38.8,0,1,0,0
14723,289332,39.63333333333333,1,1,0,0
14724,289337,0.9,0,1,0,0
14725,289339,18.625,1,1,0,1
14726,289343,0.2,0,0,0,0
14727,289346,6.6,1,0,0,0
14728,289350,0.65,0,0,0,0
14729,289351,1.2,0,0,0,0
14730,289354,0.4,0,0,0,0
14731,289360,7.3,1,0,0,0
14732,289362,6.2,1,0,0,0
14733,289366,6.9,1,0,0,0
14734,289368,17.3,0,0,0,0
14735,289370,18.2,1,0,0,0
14736,289372,8.5,0,0,0,0
14737,289373,0.7,0,0,0,0
14738,289379,15.45,1,0,0,0
14739,289381,4.1,0,0,0,0
14740,289389,69.2,1,1,0,0
14741,289395,2.0,0,0,0,0
14742,289399,0.6,0,0,0,0
14743,289401,5.2,0,0,0,1
14744,289407,0.9666666666666667,0,0,0,0
14745,289410,30.400000000000002,1,1,0,0
14746,289414,0.2,0,0,0,0
14747,289415,0.95,0,0,0,0
14748,289419,6.5,1,0,0,0
14749,289420,13.9,0,0,0,0
14750,289421,0.1,0,0,0,0
14751,289425,20.15,1,0,0,0
14752,289426,0.5,0,0,0,0
14753,289427,32.300000000000004,1,1,0,0
14754,289432,8.27142857142857,1,1,0,0
14755,289433,1.3,0,0,0,0
14756,289434,1.1,0,0,0,0
14757,289436,16.4,0,0,1,0
14758,289439,12.299999999999999,0,0,0,0
14759,289440,7.7,1,0,0,0
14760,289444,0.3,0,0,0,0
14761,289446,8.9,1,0,0,0
14762,289447,18.7,1,0,0,0
14763,289448,10.1,0,0,0,0
14764,289449,20.9,0,0,0,0
14765,289452,20.666666666666668,1,1,0,0
14766,289459,2.0,0,0,0,0
14767,289460,3.9,0,0,0,0
14768,289464,3.4,1,0,0,0
14769,289465,0.4,0,0,0,0
14770,289471,1.5,0,0,0,0
14771,289473,1.9,0,0,0,0
14772,289474,0.8,0,0,0,0
14773,289475,10.100000000000001,0,0,0,0
14774,289476,4.2,0,0,0,0
14775,289478,0.4,0,0,0,0
14776,289479,35.3,0,0,0,0
14777,289482,2.0,0,0,0,0
14778,289483,1.1,0,0,0,0
14779,289484,26.100000000000005,1,0,0,0
14780,289485,28.2,1,0,0,0
14781,289488,0.3,0,0,0,0
14782,289489,0.55,0,0,0,0
14783,289490,1.8,0,0,0,0
14784,289496,14.525,1,0,0,0
14785,289497,1.2,0,0,0,0
14786,289499,17.9,1,0,0,0
14787,289501,20.433333333333334,1,0,0,0
14788,289503,0.2,0,0,0,1
14789,289508,0.3,0,0,0,0
14790,289516,24.8,1,0,0,0
14791,289517,25.688888888888894,1,1,0,1
14792,289519,11.45,1,0,0,0
14793,289523,1.3,0,0,0,0
14794,289525,43.4,1,1,0,0
14795,289526,62.919999999999995,1,1,0,1
14796,289527,0.3,1,0,0,0
14797,289530,26.4,1,0,0,0
14798,289531,0.7,0,0,0,0
14799,289533,0.5,0,0,0,0
14800,289535,78.16250000000001,1,0,0,0
14801,289536,2.1,0,0,0,0
14802,289538,18.2,0,0,0,1
14803,289539,0.2,0,0,0,0
14804,289541,34.599999999999994,1,0,0,0
14805,289542,2.7,0,0,0,0
14806,289543,12.8,1,0,0,0
14807,289544,39.6,0,0,0,0
14808,289545,10.1,1,0,0,0
14809,289550,0.2,0,0,0,0
14810,289551,9.05,1,1,0,0
14811,289552,1.6,0,0,0,0
14812,289558,11.825,1,1,0,0
14813,289559,10.8,1,0,0,0
14814,289561,12.6,1,1,0,0
14815,289563,15.700000000000001,1,0,0,0
14816,289567,29.911111111111104,1,1,0,1
14817,289568,1.2,0,0,0,0
14818,289575,0.4,0,0,0,0
14819,289576,6.1,1,0,0,0
14820,289577,3.1999999999999997,1,0,0,0
14821,289580,47.300000000000004,1,1,0,1
14822,289583,0.6,0,0,0,0
14823,289584,21.0,0,0,0,0
14824,289589,10.15,0,1,0,0
14825,289590,0.8,0,0,0,0
14826,289591,16.95,1,0,0,0
14827,289593,0.1,0,0,0,0
14828,289594,23.5,1,0,0,0
14829,289596,2.7,0,0,0,0
14830,289597,20.55,0,0,0,0
14831,289598,7.3,0,0,0,0
14832,289601,9.175,0,0,0,1
14833,289602,3.1,0,0,0,0
14834,289604,3.5,1,0,0,0
14835,289606,30.65,1,0,0,0
14836,289608,28.6,0,0,0,0
14837,289609,14.7,1,1,0,1
14838,289612,0.1,0,0,0,0
14839,289613,0.3,0,0,0,0
14840,289615,1.4,0,0,0,0
14841,289616,6.2,1,0,0,0
14842,289618,0.3,0,0,0,0
14843,289620,6.35,0,0,0,0
14844,289621,4.6,0,0,0,0
14845,289624,0.6499999999999999,0,0,0,0
14846,289627,28.85,1,0,0,0
14847,289630,36.38,0,1,0,1
14848,289633,28.6,0,0,0,0
14849,289638,0.4,0,0,0,0
14850,289643,46.54,1,1,0,0
14851,289652,0.7,0,0,0,0
14852,289653,1.4,0,0,0,0
14853,289655,14.242857142857142,1,1,0,0
14854,289656,2.4,0,0,0,0
14855,289658,0.1,0,0,0,0
14856,289661,4.4,0,0,0,0
14857,289662,30.099999999999998,1,0,0,0
14858,289663,0.8500000000000001,0,1,0,0
14859,289666,19.65,1,0,0,1
14860,289667,0.8,0,0,0,0
14861,289672,6.5,0,0,0,0
14862,289675,1.4,0,0,0,0
14863,289677,0.1,0,0,0,0
14864,289678,6.2,1,0,0,0
14865,289681,0.7,0,0,0,0
14866,289683,16.7,1,0,0,0
14867,289684,4.8,1,0,0,0
14868,289686,36.13333333333333,1,0,1,1
14869,289687,1.0,0,0,0,0
14870,289689,30.2,0,0,0,0
14871,289690,3.0,0,0,0,0
14872,289691,6.2,0,0,0,0
14873,289694,7.7,0,0,0,0
14874,289696,20.95,1,1,0,0
14875,289700,9.4,1,0,0,0
14876,289701,0.4,0,0,0,0
14877,289706,2.9,0,0,0,0
14878,289710,8.5,1,0,0,0
14879,289711,22.03333333333333,1,1,0,0
14880,289714,15.3,0,0,0,0
14881,289715,11.1,0,0,0,0
14882,289716,9.9,1,0,0,0
14883,289719,13.0,0,0,0,0
14884,289722,3.7,0,0,0,0
14885,289723,27.32857142857143,1,1,0,0
14886,289725,7.1,0,0,0,0
14887,289728,2.2,0,0,0,0
14888,289730,8.4,1,0,0,0
14889,289731,0.3,0,0,0,0
14890,289733,1.1,0,0,0,0
14891,289738,13.0,1,0,0,0
14892,289743,4.5,0,0,0,0
14893,289747,6.2,0,0,0,0
14894,289748,10.24,1,0,0,0
14895,289749,0.2,0,0,0,0
14896,289750,0.5,0,0,0,0
14897,289753,2.1999999999999997,0,0,0,0
14898,289754,0.4,0,0,0,0
14899,289756,6.1,1,0,0,0
14900,289760,1.1,0,0,0,0
14901,289762,16.0,0,0,0,0
14902,289765,0.1,0,0,0,0
14903,289768,0.3,0,0,0,0
14904,289769,54.666666666666664,1,1,0,1
14905,289770,0.1,0,0,0,0
14906,289774,5.8,1,0,0,0
14907,289775,1.4,1,0,0,0
14908,289777,0.1,0,0,0,0
14909,289778,11.6,1,0,0,0
14910,289779,6.2,1,0,0,0
14911,289782,1.9,0,0,0,0
14912,289785,0.3,0,0,0,0
14913,289790,32.98,1,1,0,0
14914,289793,0.1,0,0,0,0
14915,289796,32.125,1,0,0,1
14916,289798,50.25384615384616,1,1,0,1
14917,289799,7.0,0,0,0,0
14918,289800,3.2,0,0,0,0
14919,289801,1.6,0,0,0,0
14920,289802,67.61999999999999,1,1,0,0
14921,289805,25.516666666666666,1,1,0,1
14922,289807,3.0,0,0,0,0
14923,289808,0.1,0,0,0,0
14924,289809,13.85,0,1,0,0
14925,289810,2.2,0,0,0,0
14926,289812,19.333333333333332,1,1,0,0
14927,289816,0.2,0,0,0,0
14928,289817,11.733333333333334,1,0,0,0
14929,289818,15.5,1,0,0,0
14930,289820,9.854545454545455,1,0,1,0
14931,289822,0.4,0,0,0,0
14932,289823,17.96666666666667,1,1,0,1
14933,289824,3.1999999999999997,1,0,0,0
14934,289825,0.1,0,0,0,0
14935,289827,12.125,1,1,0,1
14936,289828,7.2,1,0,0,0
14937,289830,0.4,0,0,0,0
14938,289833,1.2,0,0,0,0
14939,289836,9.8,1,0,0,0
14940,289840,6.05,0,0,0,0
14941,289847,11.1,0,0,0,0
14942,289849,7.9,0,0,0,0
14943,289851,4.6,0,0,0,0
14944,289854,2.7,0,0,0,0
14945,289856,26.3,1,0,0,0
14946,289858,1.6,0,0,0,0
14947,289859,17.8,1,0,0,0
14948,289860,28.200000000000003,1,1,0,0
14949,289867,17.8,1,0,0,0
14950,289871,26.7,1,0,0,0
14951,289872,0.3,0,0,0,0
14952,289876,0.5,0,0,0,0
14953,289878,32.9,1,0,0,0
14954,289879,8.9,1,0,0,1
14955,289881,33.233333333333334,1,0,0,0
14956,289882,0.1,0,0,0,0
